age,saving,net_worth,tenure,duration,freq,goal,inv_type,risk_score,roi,true_segment,kmeans_cluster,gmm_cluster,dbscan_cluster
42,37876.039800472805,2974252.594506865,13,104,8,wealth,real_estate,34.2,16.02,3,1,1,13
44,21740.091433344154,1971082.9361142055,8,51,10,education,mutual,41.2,17.12,1,2,2,1
33,40895.51716202698,1197872.1872219972,0,12,19,wealth,stocks,61.5,22.95,2,0,0,11
57,34528.189141851704,3810610.51633282,12,102,5,retirement,mutual,35.2,15.52,3,1,1,8
33,25053.49676358927,1843644.6931310445,8,48,12,education,mutual,40.7,17.47,1,2,2,1
37,24147.436353535664,2258418.1373714926,6,40,9,education,etf,37.3,16.53,1,2,2,3
66,9648.291191135855,6245714.7263601,14,79,2,retirement,fd,31.0,11.5,0,3,3,2
42,22918.70017750975,2478995.4160152697,6,45,11,education,etf,43.1,17.51,1,2,2,3
21,35252.26011795248,1314356.3541137658,2,8,22,wealth,crypto,60.8,28.48,2,0,0,5
58,11508.582659627147,7434201.527833384,13,75,2,retirement,fd,27.8,11.18,0,3,3,2
36,22159.051703147958,1967966.800700363,8,47,10,wealth,mutual,37.7,16.77,1,2,2,0
38,28534.262105686525,2537182.532652491,6,50,8,education,etf,35.7,16.17,1,2,2,3
32,19061.21717244241,1984912.8200937635,11,39,9,wealth,mutual,33.9,16.19,1,2,2,0
52,41480.8606814371,5083523.662789965,11,97,8,retirement,real_estate,40.6,16.66,3,1,1,7
61,8839.893517259914,5737716.493116475,14,78,1,retirement,ppf,26.5,11.35,0,3,3,4
60,12629.828907168096,5764437.674091061,13,79,2,retirement,fd,28.6,11.26,0,3,3,2
35,26868.30737568265,2115072.817470289,8,43,10,education,mutual,38.6,16.86,1,2,2,1
25,39529.69243995558,1219515.5427586394,1,12,19,wealth,crypto,57.2,27.52,2,0,0,5
18,28452.688631388548,1148252.886827126,2,10,22,wealth,crypto,57.7,28.17,2,0,0,5
45,24226.826315241116,1828741.867602878,9,47,12,education,mutual,46.6,18.06,1,2,2,1
50,36920.10521164408,2783807.1283245687,11,100,6,retirement,real_estate,34.4,15.64,3,1,1,7
45,18192.7681811428,1979367.4971137687,7,54,7,wealth,mutual,34.7,15.87,1,2,2,0
24,23185.843400093567,1693252.1899528354,8,44,6,education,etf,24.2,14.62,1,2,2,-1
19,31465.106807252632,1017047.2186447916,2,9,17,wealth,crypto,48.9,26.29,2,0,0,5
48,27619.1981989963,1998833.9394340825,8,47,12,wealth,etf,48.8,18.28,1,2,2,9
73,5992.275271186493,5810996.050490892,15,79,1,retirement,fd,31.8,11.38,0,3,3,2
53,42102.28330160375,3488298.160464521,13,104,4,retirement,real_estate,32.5,15.05,3,1,1,7
25,35129.70447128972,706952.7622374058,0,14,20,wealth,crypto,58.1,27.81,2,0,0,5
73,9266.351176370625,6372502.65643864,14,74,1,retirement,fd,33.0,11.5,0,3,3,2
57,6772.877204246517,6705229.572601752,12,79,2,retirement,fd,26.0,11.0,0,3,3,2
53,37036.75443613352,3057300.0813695053,10,97,4,retirement,mutual,32.2,15.02,3,1,1,8
37,23902.65776409398,2091857.222227119,8,56,12,education,mutual,41.7,17.57,1,2,2,1
70,11852.430804483183,7160020.361008629,15,78,1,retirement,fd,31.6,11.36,0,3,3,2
38,25710.151363079174,1861254.404830156,7,57,14,education,etf,46.4,18.44,1,2,2,3
32,26619.852702265307,1961338.436152744,8,50,8,education,mutual,32.3,15.83,1,2,2,1
43,18150.284096154883,1214656.542693792,9,50,10,education,stocks,40.1,19.01,1,2,2,12
47,27327.025898847067,2127530.817431812,8,43,8,wealth,mutual,40.7,16.67,1,2,2,0
35,35133.30472386809,2157857.6333426666,6,53,11,wealth,mutual,41.2,17.32,1,2,2,0
46,24827.49109361525,1782284.6827378056,4,52,10,education,mutual,42.8,17.28,1,2,2,1
40,42195.34427381834,3839212.5123715736,12,99,7,retirement,real_estate,32.5,15.65,3,1,1,7
71,15179.127284037228,6143664.452201504,15,81,2,retirement,fd,34.4,11.84,0,3,3,2
35,23165.452593884937,1904910.6506611549,7,44,11,wealth,etf,39.7,17.17,1,2,2,9
62,11345.72247193364,6106287.015316107,15,83,2,retirement,gold,29.0,12.3,0,3,3,2
46,42771.2877278332,3730014.762066543,12,109,4,retirement,real_estate,28.7,14.67,3,1,1,7
26,35377.70889741412,1113797.6092091843,3,12,16,wealth,crypto,50.9,26.29,2,0,0,5
42,26161.44494818272,2209491.1061655413,6,35,14,education,etf,50.7,18.87,1,2,2,3
43,23112.40117908903,818470.6058397503,10,46,9,education,stocks,39.5,18.75,1,2,2,12
49,33494.30655241797,3164882.166379319,12,98,7,retirement,mutual,35.4,15.94,3,1,1,8
36,23348.398095397897,1668638.7113006995,8,54,7,education,etf,31.3,15.53,1,2,2,3
60,6059.792364576329,5819344.7190163545,12,89,2,retirement,ppf,26.3,11.53,0,3,3,4
64,11345.147402405462,6466095.782130192,15,76,1,retirement,gold,28.7,12.07,0,3,3,2
54,33395.17266530755,3990840.915775242,11,104,5,retirement,etf,33.3,15.33,3,1,1,10
69,11698.204221486289,5466882.534050387,12,86,1,emergency,gold,30.2,12.22,0,3,3,2
40,29473.49921284054,2316854.959658188,9,49,8,wealth,mutual,37.0,16.3,1,2,2,0
36,42176.69795072959,2554161.372374344,16,98,4,retirement,real_estate,24.6,14.26,3,1,1,7
67,10195.966306941791,6914810.100858044,16,79,1,retirement,gold,29.6,12.16,0,3,3,2
49,23428.72212691995,1284381.938301471,5,50,11,wealth,mutual,46.2,17.82,1,2,2,0
73,10012.844539621876,4936386.289824252,16,77,3,retirement,fd,36.8,12.28,0,3,3,2
39,24978.232904603017,1371905.3383672622,9,54,9,education,mutual,37.1,16.51,1,2,2,1
32,30035.721893046277,2522621.6270938003,5,54,7,education,mutual,30.6,15.46,1,2,2,1
36,25959.78358553432,3094384.063753396,9,47,11,education,mutual,40.5,17.25,1,2,2,1
57,33289.257469176395,2519272.3273946773,12,92,6,retirement,mutual,38.0,16.0,3,1,1,8
23,42253.855429194205,940425.6029824528,3,13,22,wealth,crypto,62.7,28.67,2,0,0,5
31,35114.91476988522,1681472.3376713682,0,7,23,wealth,stocks,67.8,24.38,2,0,0,11
38,41760.91923686721,3955582.742802152,12,101,6,wealth,mutual,29.3,15.13,3,1,1,16
27,36723.25628278966,1538039.4774631537,1,16,22,wealth,stocks,63.2,23.72,2,0,0,11
42,26666.19658195522,1949885.3508922248,6,45,9,education,etf,39.8,16.78,1,2,2,3
62,7864.934171491454,6191494.492370464,15,69,1,retirement,ppf,27.7,11.47,0,3,3,4
43,27123.034732081727,1659211.5019800104,7,51,10,education,etf,41.8,17.18,1,2,2,3
27,31175.32775899732,1069278.0292118967,1,11,25,wealth,stocks,68.6,24.86,2,0,0,11
29,38461.499882386255,1016417.9275330064,1,10,19,wealth,crypto,59.2,27.72,2,0,0,5
67,9848.47142692908,6814234.277386161,15,77,1,retirement,fd,29.8,11.18,0,3,3,2
67,9679.73440886672,5706734.365218032,12,86,2,emergency,fd,30.8,11.48,0,3,3,2
69,10006.092040306828,5771349.172456605,13,76,1,retirement,fd,30.9,11.29,0,3,3,2
19,33739.366774738904,1362332.9475326785,1,9,14,wealth,crypto,43.3,25.13,2,0,0,5
45,22126.216481514195,2093688.165439824,6,48,9,education,mutual,40.1,16.81,1,2,2,1
28,30072.52578337356,1599353.4320881437,1,12,22,wealth,stocks,62.8,23.68,2,0,0,11
53,37861.89272775197,2617100.461857997,10,101,7,retirement,real_estate,38.0,16.2,3,1,1,7
25,36946.54382457925,949923.5999232152,1,15,17,wealth,crypto,52.4,26.64,2,0,0,5
34,22830.78068526357,2150555.42475568,7,44,11,education,etf,39.2,17.12,1,2,2,3
49,24974.91763818563,1114292.7256461794,7,48,11,education,etf,46.7,17.87,1,2,2,3
72,11300.900185072278,5444209.875243224,10,73,1,emergency,fd,33.0,11.5,0,3,3,2
32,22354.54450304374,1967346.2559955025,8,48,9,education,mutual,33.7,16.17,1,2,2,1
32,25928.666940301453,2108776.236376216,8,48,8,education,mutual,32.4,15.84,1,2,2,1
21,42089.74617318361,896377.9144502397,0,10,18,wealth,crypto,53.9,26.99,2,0,0,5
65,6478.3823760384485,6171168.917244811,13,86,1,retirement,fd,27.2,10.92,0,3,3,2
27,43827.21972821788,790065.1767386211,0,15,19,wealth,crypto,58.8,27.68,2,0,0,5
24,32561.702240907485,1121488.6592773497,1,12,24,wealth,crypto,65.3,29.33,2,0,0,5
67,9902.695296859098,6372092.855157517,15,80,1,retirement,fd,29.5,11.15,0,3,3,2
36,25373.99018022267,1645333.98612625,7,59,12,education,mutual,41.2,17.52,1,2,2,1
40,43107.148043277295,3034613.8110868274,13,95,4,retirement,mutual,27.1,14.51,3,1,1,8
60,14330.004689802168,5525825.9978879,13,80,2,retirement,fd,28.9,11.29,0,3,3,2
26,38879.07111201396,928549.1372872083,2,12,21,wealth,crypto,61.6,28.36,2,0,0,5
54,34359.52032181871,3921920.6328106215,11,108,5,wealth,mutual,33.1,15.31,3,1,1,16
49,40046.232007726685,2958293.504578528,9,93,4,retirement,mutual,31.2,14.92,3,1,1,8
31,33397.0568055346,647242.0688238266,2,13,21,wealth,crypto,62.9,28.49,2,0,0,5
20,35771.13631089719,1277728.735137093,1,14,22,wealth,crypto,59.8,28.38,2,0,0,5
31,33052.927068180856,1453207.8797014523,1,14,20,wealth,crypto,60.7,28.07,2,0,0,5
28,36461.161309835625,1059580.8850541343,1,12,16,wealth,stocks,52.1,21.41,2,0,0,11
44,25282.209523574573,1600896.886936258,7,53,13,education,mutual,47.8,18.38,1,2,2,1
26,33421.60213304355,1528945.6343949938,4,12,18,wealth,stocks,54.5,22.05,2,0,0,11
46,37486.81480819463,3285946.1085399278,13,95,5,retirement,mutual,31.0,15.1,3,1,1,8
35,22896.25136678777,2087903.2335760568,8,40,9,education,mutual,36.1,16.41,1,2,2,1
25,39300.96522784528,677701.6081414788,1,12,22,wealth,crypto,63.2,28.72,2,0,0,5
24,39379.87827878432,1124701.5922289728,4,12,20,vacation,crypto,58.7,27.87,2,0,0,6
24,37875.655348813394,721335.2624769502,2,14,15,wealth,stocks,48.2,20.82,2,0,0,11
44,36332.70334739255,3338634.0869557024,15,103,6,retirement,real_estate,31.0,15.3,3,1,1,7
44,32628.846498420346,4205930.979996841,8,93,7,wealth,etf,33.2,15.72,3,1,1,-1
28,34781.626935549146,1071170.462689305,1,15,19,wealth,crypto,57.5,27.55,2,0,0,5
40,21328.76546003119,2603696.007931001,9,52,7,education,mutual,33.1,15.71,1,2,2,1
66,10185.68980228223,6209804.986012059,17,81,1,retirement,fd,28.9,11.09,0,3,3,2
65,14985.99903486558,5370747.544662333,14,71,2,retirement,fd,32.4,11.64,0,3,3,2
66,9033.87789663312,6158726.630625088,15,74,2,retirement,ppf,31.4,12.04,0,3,3,4
18,29304.07866471613,1573130.6896400242,2,8,22,wealth,crypto,58.1,28.21,2,0,0,5
23,27156.619434127235,1138984.1025371165,1,12,17,vacation,crypto,49.7,26.37,2,0,0,6
69,10369.102606394074,6279069.757259253,16,83,2,retirement,fd,32.3,11.63,0,3,3,2
38,22772.022502682867,1706643.4516343528,8,51,11,education,etf,40.5,17.25,1,2,2,3
26,35613.68478201568,1202310.335694516,0,16,15,wealth,stocks,48.5,20.85,2,0,0,11
27,33112.62151537798,1133529.1773526436,1,14,20,wealth,crypto,58.7,27.87,2,0,0,5
30,37644.72396237088,1367417.3565729267,4,12,22,wealth,crypto,65.3,28.93,2,0,0,5
41,21024.15588414268,1905651.414186529,9,47,8,education,etf,36.0,16.2,1,2,2,3
64,9612.681081440564,5597842.120170004,12,76,2,retirement,fd,30.3,11.43,0,3,3,2
27,37767.36721603543,1198578.8694202024,3,12,19,wealth,stocks,57.9,22.59,2,0,0,11
34,24159.15186076846,1744373.8668671935,7,58,12,wealth,etf,40.0,17.4,1,2,2,9
37,23889.890162295407,1984695.4870143377,11,47,6,education,mutual,30.6,15.26,1,2,2,1
48,36050.402984821456,3209380.439819276,10,92,7,retirement,mutual,36.0,16.0,3,1,1,8
64,8898.926301016832,6699797.322572896,14,80,1,retirement,ppf,27.8,11.48,0,3,3,4
38,25554.30595074707,2959379.714235228,6,54,12,education,mutual,42.7,17.67,1,2,2,1
46,23024.57921421623,2286364.166451524,8,49,11,education,etf,44.7,17.67,1,2,2,3
38,31005.767377745084,2365982.133204089,6,57,12,education,mutual,43.5,17.75,1,2,2,1
60,7855.721976028786,6147812.244373548,12,74,1,retirement,fd,26.2,10.82,0,3,3,2
22,36742.49951802874,1440893.165997527,3,12,19,vacation,crypto,55.1,27.31,2,0,0,6
42,25105.88617223565,1593797.0244746716,6,52,7,education,mutual,34.8,15.88,1,2,2,1
30,39538.1533240323,876683.2578164577,1,11,16,wealth,stocks,53.8,21.58,2,0,0,11
39,40641.032135482485,3206000.9782031938,12,98,4,retirement,mutual,25.8,14.38,3,1,1,8
64,9553.068035256296,6132010.040666835,11,89,2,emergency,fd,29.0,11.3,0,3,3,2
30,36270.90680483839,532390.0583818275,1,9,15,wealth,stocks,51.4,21.14,2,0,0,11
46,39587.94678548424,2649946.016135274,14,106,4,wealth,real_estate,28.3,14.63,3,1,1,13
29,31391.207652108227,1234189.2023054482,2,9,21,wealth,crypto,61.9,28.39,2,0,0,5
48,38646.98793284834,3809866.394285354,11,106,9,retirement,mutual,39.1,16.71,3,1,1,8
27,41049.82290338886,1008146.4727667492,2,16,19,wealth,crypto,58.1,27.61,2,0,0,5
31,32526.18243848234,1203513.1598933882,2,2,24,wealth,crypto,69.8,29.78,2,0,0,5
37,24022.78332045214,2191601.049636796,10,48,9,education,mutual,36.5,16.45,1,2,2,1
52,43220.905663395366,3335575.850301865,14,94,6,retirement,real_estate,37.2,15.92,3,1,1,7
31,21627.5020457142,1907715.6110060709,9,42,10,wealth,mutual,35.6,16.56,1,2,2,0
25,32766.889615167787,1245804.0719147637,2,15,16,wealth,crypto,49.6,26.16,2,0,0,5
26,28263.10080987937,1196836.1369105938,2,15,13,wealth,crypto,43.2,24.92,2,0,0,5
48,43252.49126201039,3963144.852386527,10,107,6,retirement,real_estate,34.0,15.6,3,1,1,7
46,35534.11700669873,3046429.1668127645,13,98,5,wealth,real_estate,30.3,15.03,3,1,1,13
22,34343.313524185425,406580.757439348,1,14,21,wealth,crypto,58.5,28.05,2,0,0,5
47,24453.87870674303,1581352.3567625992,9,44,9,education,mutual,42.0,17.0,1,2,2,1
31,36007.140982702,1642092.6339509685,3,11,22,wealth,crypto,65.6,28.96,2,0,0,5
42,40560.42723681961,2367934.6671245066,10,94,5,retirement,real_estate,29.7,14.97,3,1,1,7
20,34453.52523408971,956986.1485480074,3,7,23,wealth,stocks,62.2,23.82,2,0,0,11
51,42758.97989195877,3870046.4140391033,10,102,5,retirement,real_estate,33.9,15.39,3,1,1,7
57,14114.990939423398,5581368.78447515,13,68,1,retirement,fd,26.5,10.85,0,3,3,2
28,41556.52851171813,921408.443543103,2,8,23,wealth,crypto,67.5,29.35,2,0,0,5
47,42041.06949368981,2769324.374722842,12,95,6,retirement,etf,34.4,15.64,3,1,1,10
38,28336.14052630962,1856037.7851267008,9,48,14,education,mutual,47.9,18.59,1,2,2,1
50,36235.163366511006,2332512.9379630536,10,106,4,retirement,real_estate,29.6,14.76,3,1,1,7
44,25942.80226540355,1982173.240229807,7,50,11,education,etf,44.2,17.62,1,2,2,3
65,6858.247695863001,5381286.680888714,14,85,1,retirement,ppf,27.4,11.44,0,3,3,4
49,23461.077268096564,1782435.978594697,4,45,9,education,mutual,42.7,17.07,1,2,2,1
64,7531.302256240157,5134399.348277537,13,80,1,emergency,fd,27.5,10.95,0,3,3,2
35,35807.75961334193,1006212.605105621,2,11,15,vacation,crypto,53.6,26.36,2,0,0,6
39,27399.66186911795,1780259.9635194675,9,48,10,education,mutual,40.2,17.02,1,2,2,1
47,19939.36914588084,2606538.986319679,7,52,8,education,mutual,38.3,16.43,1,2,2,1
49,33574.64178519144,3735986.4161314657,17,93,6,retirement,mutual,33.9,15.59,3,1,1,8
31,32848.17929990361,967258.4245462734,0,13,18,wealth,crypto,56.8,27.28,2,0,0,5
21,41465.70222996016,684026.4519598386,2,12,24,wealth,crypto,65.6,29.36,2,0,0,5
22,28953.013847647344,1200619.519256585,0,13,13,wealth,crypto,41.5,24.75,2,0,0,5
32,36336.27744864555,1011954.7912450978,0,14,19,wealth,crypto,59.9,27.79,2,0,0,5
37,25992.590593200737,1725778.1714065978,9,57,11,education,etf,40.0,17.2,1,2,2,3
46,25565.36078928785,1745877.852151334,8,54,9,education,etf,40.7,16.87,1,2,2,3
27,34827.533819544995,900890.9612519108,1,11,19,wealth,crypto,57.4,27.54,2,0,0,5
66,9682.94085394606,6334170.244359041,13,82,2,retirement,fd,30.7,11.47,0,3,3,2
43,16274.017766558489,2405177.1538679125,8,62,11,education,etf,40.6,17.26,1,2,2,3
38,23961.687184659957,1726647.5853919482,6,48,7,wealth,mutual,33.0,15.7,1,2,2,0
36,22244.150624430906,2022252.0495063155,5,48,8,education,stocks,33.6,17.96,1,2,2,12
64,13985.030706336236,4990756.067805681,15,79,1,retirement,fd,28.9,11.09,0,3,3,2
33,27905.496407874627,2616582.877932901,8,54,9,wealth,mutual,34.7,16.27,1,2,2,0
43,35453.68108812613,4055478.226059781,14,105,7,wealth,real_estate,32.1,15.61,3,1,1,13
48,44266.95103289539,3181024.647093648,13,95,7,retirement,real_estate,37.4,16.14,3,1,1,7
58,9456.689779347893,5587173.158598929,14,75,1,retirement,gold,25.4,11.74,0,3,3,2
27,40609.4506138009,827247.9363405969,0,8,19,wealth,stocks,58.8,22.68,2,0,0,11
63,9981.762006711591,6001687.753298581,11,80,2,retirement,fd,29.5,11.35,0,3,3,2
49,41364.52909087229,4274057.48761003,10,94,6,retirement,mutual,35.4,15.74,3,1,1,8
47,36059.297825191854,3262709.8166079884,10,107,8,retirement,mutual,36.0,16.2,3,1,1,8
51,38014.29196902448,4034282.053540962,8,100,5,retirement,real_estate,33.1,15.31,3,1,1,7
40,21375.089453022003,1470066.777718946,11,55,9,education,mutual,36.8,16.48,1,2,2,1
37,24006.28207336481,2112979.90562224,9,42,11,wealth,etf,41.1,17.31,1,2,2,9
25,35856.13535124413,826823.2537024762,2,10,16,wealth,crypto,50.7,26.27,2,0,0,5
37,24010.60522886248,2346349.0354337376,8,48,9,education,mutual,36.5,16.45,1,2,2,1
47,20479.23310258596,2015962.6778079043,8,49,9,education,mutual,40.7,16.87,1,2,2,1
31,36434.190855516914,868314.7688503538,1,13,19,wealth,crypto,59.5,27.75,2,0,0,5
53,34985.894270197605,2909988.985649968,13,95,5,wealth,real_estate,34.0,15.4,3,1,1,13
19,41620.168885874926,550121.1710321896,3,10,13,wealth,crypto,42.8,24.88,2,0,0,5
73,16275.497067319988,6415095.905931305,12,81,2,retirement,fd,35.7,11.97,0,3,3,2
47,40640.74538539759,4100238.147994202,11,104,6,wealth,mutual,33.2,15.52,3,1,1,16
65,8947.93031466484,5260277.888430138,14,75,1,retirement,fd,28.8,11.08,0,3,3,2
51,39622.80849069482,3879133.259235192,10,101,5,retirement,mutual,33.3,15.33,3,1,1,8
31,23341.227951291297,2623672.9161929404,7,50,11,education,etf,37.2,16.92,1,2,2,3
52,44351.91203945096,3258229.3546297294,13,107,5,retirement,real_estate,34.2,15.42,3,1,1,7
64,9859.002443881818,5850161.675996606,14,83,1,retirement,fd,27.7,10.97,0,3,3,2
43,24500.54324715536,1631112.289146114,7,53,13,education,mutual,47.1,18.31,1,2,2,1
27,40489.45578106068,1118090.46297237,0,14,17,vacation,stocks,54.2,21.82,2,0,0,15
47,34863.283562166216,1417256.9487007847,10,47,11,education,mutual,47.8,17.98,1,2,2,1
65,11416.607694402128,6529364.264941939,14,72,2,retirement,fd,31.6,11.56,0,3,3,2
48,38826.75522388079,3718585.345410045,11,95,7,wealth,etf,36.3,16.03,3,1,1,14
66,10727.263765249936,5313767.2260579495,15,84,2,retirement,fd,30.7,11.47,0,3,3,2
36,27221.26364214325,2266617.0127930525,7,52,8,education,stocks,34.2,18.02,1,2,2,12
65,13499.16780841084,6266679.622352725,16,85,2,retirement,fd,30.7,11.47,0,3,3,2
52,40062.4045100219,2412327.365391831,10,98,7,retirement,real_estate,38.2,16.22,3,1,1,7
42,24768.334865204724,1305706.425220949,9,50,8,education,etf,37.0,16.3,1,2,2,3
59,12896.998459785853,5526053.641365507,12,76,2,emergency,fd,28.5,11.25,0,3,3,2
63,8620.544451871652,6260639.952506907,16,75,1,retirement,gold,27.7,11.97,0,3,3,2
56,36631.49369689594,3299918.80937711,12,106,3,retirement,mutual,30.7,14.67,3,1,1,8
57,37975.54316812629,2967264.191934104,9,98,5,retirement,real_estate,36.3,15.63,3,1,1,7
23,35029.72720975867,1437361.170385443,1,11,22,wealth,crypto,61.4,28.54,2,0,0,5
62,9621.759218445934,5908424.764473353,13,82,1,retirement,fd,26.7,10.87,0,3,3,2
25,32848.893776781806,1093418.0503234218,2,15,15,wealth,crypto,47.6,25.76,2,0,0,5
44,23814.79928161837,2552973.336362173,9,50,10,education,etf,41.8,17.18,1,2,2,3
40,25034.109726395483,2507523.062526783,6,49,7,education,etf,34.1,15.81,1,2,2,3
53,43163.30856082713,2929112.7914577066,10,101,5,retirement,real_estate,35.0,15.5,3,1,1,7
41,25870.113409161702,2322095.943161763,8,51,9,education,etf,38.6,16.66,1,2,2,3
25,40030.95387001464,830383.8372639648,2,11,18,wealth,stocks,55.4,22.14,2,0,0,11
49,35800.43465555053,4145970.5531998593,11,106,5,wealth,real_estate,31.1,15.11,3,1,1,13
30,31915.08282219593,1165329.0949929515,2,13,20,wealth,stocks,60.1,23.01,2,0,0,11
66,11173.38760295055,6498285.255289724,15,76,2,retirement,fd,31.6,11.56,0,3,3,2
52,38577.61507202789,4170485.150950471,12,105,6,retirement,mutual,35.2,15.72,3,1,1,8
69,12119.872768093244,5588032.256514,9,77,1,retirement,fd,31.2,11.32,0,3,3,2
60,39825.26618595677,3459222.5683011096,11,94,5,retirement,mutual,38.6,15.86,3,1,1,8
27,36649.015896138735,1108818.869969791,2,12,20,wealth,crypto,59.6,27.96,2,0,0,5
68,9409.03936394168,5551678.886342396,16,84,1,retirement,fd,29.5,11.15,0,3,3,2
39,25643.389802402653,2789031.961778773,10,57,8,education,etf,34.9,16.09,1,2,2,3
54,37018.86623399581,3841964.2474144194,12,98,5,retirement,real_estate,34.6,15.46,3,1,1,7
24,34308.293667994374,1189602.4968579574,3,12,21,wealth,crypto,59.7,28.17,2,0,0,5
23,29914.18520228873,376123.56421226927,1,8,20,wealth,stocks,56.7,22.67,2,0,0,11
23,33092.36028961071,538515.1173608091,2,15,16,wealth,stocks,48.6,21.06,2,0,0,11
56,11929.703266194916,5955382.922889276,15,76,2,retirement,fd,26.8,11.08,0,3,3,2
63,7854.513948520387,5341434.040026708,17,76,2,retirement,ppf,29.5,11.85,0,3,3,4
57,10680.10258913778,5262933.933978947,13,85,1,retirement,fd,24.1,10.61,0,3,3,2
56,9961.160788224535,6366246.051389901,13,80,2,retirement,ppf,26.0,11.5,0,3,3,4
32,23065.312424066982,1852478.6939244529,7,53,11,education,mutual,37.3,16.93,1,2,2,1
25,27894.804153736884,553436.6082904146,3,13,16,wealth,stocks,48.8,21.08,2,0,0,11
55,39365.45425015579,4153659.6789332153,13,98,5,retirement,mutual,35.6,15.56,3,1,1,8
25,33179.96501711545,944219.3751586188,2,13,16,vacation,crypto,49.8,26.18,2,0,0,6
38,19172.28828568778,1639073.1381621829,8,51,10,education,mutual,37.7,16.77,1,2,2,1
25,35438.32900175343,1091620.8045680278,2,16,18,wealth,crypto,54.0,27.0,2,0,0,5
19,29009.48853572197,631194.0285357656,1,8,17,wealth,crypto,48.5,26.25,2,0,0,5
41,25819.93374875549,1745307.7763567772,8,50,7,education,mutual,34.7,15.87,1,2,2,1
29,33914.643339095965,1021331.1571952036,2,14,24,wealth,crypto,67.9,29.59,2,0,0,5
56,10643.395612392029,7044221.386434963,12,79,1,retirement,fd,24.2,10.62,0,3,3,2
52,42389.46270881259,3255040.93400263,10,98,6,retirement,real_estate,36.7,15.87,3,1,1,7
